id,year,month,nombre,codigoruta,nombreruta,pasajerosadultomayor,pasajerosregulares,pasajerostotales,cant_feriados,nombres_feriados,es_feriado_mes,precipitacion_mm,temperatura_c,dia_semana,es_fin_semana,trimestre,temporada,nivel_precipitacion,feriado_finde,periodo_escolar,ruta_promedio_pasajeros,proporcion_adultos_mayor,year_norm
4755,2021,5,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",1121,5344,6465,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,30982.49074074074,0.17336838849365915,0
4759,2021,5,"AUTOTRANSPORTES GRANADOS CONTRERAS, S.A.",324,CARTAGO-EL BOSQUE-BLANQUILLO Y VICEVERSA,1200,15315,16515,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,24402.305555555555,0.07265681763138775,0
4785,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1953,46877,48830,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.03999508508938994,0
4786,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,846,27549,28395,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.029792928581490352,0
4787,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,752,17919,18671,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.04027420736932305,0
4788,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1756,54185,55941,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.03138965356976869,0
4789,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,762,24864,25626,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.02973426464275959,0
4790,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,740,22274,23014,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.03215294373234847,0
4791,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1542,52642,54184,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.02845806034880502,0
4792,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1952,58769,60721,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.03214650373834854,0
4793,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,4244,102396,106640,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.039797076171453755,0
4794,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,615,26410,27025,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.022755864722859467,0
4795,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,140,5409,5549,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.025225225225225224,0
4796,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,42,1762,1804,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.02326869806094183,0
4797,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,27,1231,1258,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.021445591739475776,0
4798,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,12,1147,1159,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.010344827586206896,0
4799,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,25,2257,2282,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.010950503723171266,0
4800,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,23,1242,1265,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.018167456556082148,0
4801,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,42,1915,1957,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.021450459652706845,0
4802,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,11,1831,1842,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.005968529571351058,0
4803,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,4,401,405,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.009852216748768473,0
4804,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,23,3281,3304,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.006959152798789713,0
4805,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,20,1466,1486,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.013449899125756557,0
4806,2021,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,0,0,0,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,25952.85913705584,0.0,0
4871,2021,5,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,1869,22594,24463,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,15852.402777777777,0.07639797253106606,0
4872,2021,5,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,131,1807,1938,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,15852.402777777777,0.06756059824651882,0
4937,2021,5,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,54,1857,1911,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,28056.94674556213,0.028242677824267783,0
4938,2021,5,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,2003,60912,62915,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,28056.94674556213,0.03183609892555153,0
4939,2021,5,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,1011,32446,33457,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,28056.94674556213,0.030216988463147826,0
4940,2021,5,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,103,2005,2108,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,28056.94674556213,0.04883831199620673,0
4941,2021,5,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,168,6260,6428,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,28056.94674556213,0.026131591227251515,0
4942,2021,5,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,3840,33656,37496,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,14030.994152046784,0.10240819265541243,0
4943,2021,5,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,0,0,0,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,14030.994152046784,0.0,0
4944,2021,5,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,934,5790,6724,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,14030.994152046784,0.13888475836431227,0
4945,2021,5,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,0,336,336,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,14030.994152046784,0.0,0
5092,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",316,SAN JOSE-PARAISO DE CARTAGO,1246,35320,36566,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,37923.305555555555,0.034074438701561516,0
5093,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,6074,191299,197373,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,29720.25316455696,0.030774063453139724,0
5094,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,194,4678,4872,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,29720.25316455696,0.039811204596757646,0
5095,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,2451,2451,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,29720.25316455696,0.0,0
5096,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,2474,62134,64608,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,29720.25316455696,0.03829187884040923,0
5097,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,657,8649,9306,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,29720.25316455696,0.07059202750617814,0
5098,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,0,0,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,29720.25316455696,0.0,0
5099,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,0,0,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,29720.25316455696,0.0,0
5100,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,298,6290,6588,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,29720.25316455696,0.045226893307026866,0
5101,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",340,CARTAGO-CACHI-LOAIZA PEÑAS BLANCAS Y VICEVERSA,1502,30976,32478,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,18970.625,0.046245266171988056,0
5102,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",340,CARTAGO-CACHI-LOAIZA PEÑAS BLANCAS Y VICEVERSA,0,371,371,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,18970.625,0.0,0
5103,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",340 A,CARTAGO-TUCURRIQUE-EL HUMO,1108,5811,6919,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,3097.625,0.1601156069364162,0
5104,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",340 A,CARTAGO-TUCURRIQUE-EL HUMO,0,0,0,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,3097.625,0.0,0
5105,2021,5,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",341,CARTAGO-PIEDRA AZUL-RIO REGADO-Bº LA MINITA,606,4224,4830,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,4694.5,0.1254398675222521,0
5141,2021,5,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",385,7209,7594,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,12223.333333333334,0.05069124423963134,0
5142,2021,5,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",342,7088,7430,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,12223.333333333334,0.046023415421881306,0
5143,2021,5,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",182,4683,4865,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,12223.333333333334,0.03740238388820386,0
5226,2021,5,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,1204,7800,9004,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,14207.481481481482,0.1337034980566352,0
5227,2021,5,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,1103,7858,8961,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,14207.481481481482,0.1230752064271368,0
5228,2021,5,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,1814,14208,16022,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,14207.481481481482,0.11321225738001622,0
5235,2021,5,"GRUPO EMPRESARIAL EL MOLINO DEL SUR, S.A.",321,CARTAGO-RESIDENCIAL LOS MOLINOS,296,1179,1475,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,1648.375,0.2005420054200542,0
5302,2021,5,"MADERAS Y MATERIALES DEL SUR, S.A.",337,CARTAGO-FRAILES-SANTA CRUZ,66,305,371,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,1798.5972222222222,0.1774193548387097,0
5303,2021,5,"MADERAS Y MATERIALES DEL SUR, S.A.",337,CARTAGO-FRAILES-SANTA CRUZ,146,1527,1673,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,1798.5972222222222,0.08721624850657109,0
5336,2021,5,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,338,13154,13492,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,8674.785310734464,0.025050025939375973,0
5337,2021,5,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,0,0,0,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,8674.785310734464,0.0,0
5359,2021,5,"RUTAS DEL SUR, S.A.",330,CARTAGO-CORRALILLO-SAN ANTONIO-SANTA ELENA ARRIBA-SANTA ELENA ABAJO-RÍO CONEJO Y VICEVERSA,580,11149,11729,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,14000.027777777777,0.0494458653026428,0
5389,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,1971,24049,26020,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,18745.9,0.07574651243226625,0
5390,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,1488,18116,19604,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,18745.9,0.0758990053557766,0
5391,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,420,5569,5989,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,18745.9,0.07011686143572621,0
5392,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,85,1025,1110,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,18745.9,0.07650765076507651,0
5393,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,0,0,0,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,18745.9,0.0,0
5394,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,257,4163,4420,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,5337.05785123967,0.05813164442433839,0
5395,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,214,3606,3820,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,5337.05785123967,0.056006281078251764,0
5396,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,228,3716,3944,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,5337.05785123967,0.05779467680608365,0
5397,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,141,2321,2462,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,5337.05785123967,0.057247259439707675,0
5398,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,141,2247,2388,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,5337.05785123967,0.059020510673922146,0
5399,2021,5,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,144,2430,2574,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,5337.05785123967,0.05592233009708738,0
5479,2021,5,"TRANSPORTE REMUNERADO GUADALUPE DE CARTAGO (TREGUCA), S.A.",332,CARTAGO-GUADALUPE-LA LIMA POR GUADALUPE Y POR LA JOYA Y VICEVERSA,8004,53314,61318,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,64171.416666666664,0.130530504411357,0
5632,2021,5,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,98,2716,2814,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,11889.456445993032,0.034813499111900535,0
5633,2021,5,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,1131,23179,24310,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,11889.456445993032,0.04652215046686685,0
5634,2021,5,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,42,2002,2044,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,11889.456445993032,0.020537897310513448,0
5635,2021,5,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,42,42,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,11889.456445993032,0.0,0
5636,2021,5,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,84,2211,2295,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,11889.456445993032,0.036585365853658534,0
5637,2021,5,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,54,54,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,11889.456445993032,0.0,0
5638,2021,5,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,1283,26101,27384,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,11889.456445993032,0.04685046558334855,0
5673,2021,5,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,468,8689,9157,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,20886.733333333334,0.05110286088665648,0
5674,2021,5,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,63,7764,7827,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,20886.733333333334,0.008048032703117016,0
5675,2021,5,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,11,554,565,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,20886.733333333334,0.019434628975265017,0
5676,2021,5,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,3104,59506,62610,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,20886.733333333334,0.04957595310728147,0
5677,2021,5,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,15,1927,1942,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,20886.733333333334,0.007720020586721565,0
5698,2021,5,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,0,25,25,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,1889.25,0.0,0
5699,2021,5,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,122,1632,1754,1,['Labor Day / May Day'],1,226.53,21.81,5,1,2,1,2,1,1,1889.25,0.06951566951566951,0
